url_length,n_dots,n_hyphens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hashtag,n_dollar,n_percent,n_redirection,classification
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
102,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
63,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
238,3,8,1,0,1,4,0,3,0,3,0,0,0,0,0,0,11,0,suspicious
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
88,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
123,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,suspicious
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
82,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
77,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
53,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
129,5,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,legitimate
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
97,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,legitimate
62,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
72,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,legitimate
61,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,legitimate
44,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
259,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
93,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
105,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
109,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
152,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
124,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
126,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
45,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
56,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,legitimate
70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
53,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
64,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
71,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
72,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
115,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
74,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,legitimate
62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
56,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
53,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
84,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
552,5,24,7,0,1,10,0,9,0,1,0,0,0,0,0,0,5,0,legitimate
110,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
99,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
34,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
103,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
45,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,suspicious
76,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
393,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0,1,suspicious
45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
409,3,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,suspicious
76,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
121,2,3,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
89,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
71,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
58,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
67,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
106,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
163,1,1,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
85,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
54,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
73,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
216,2,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
68,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
71,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
128,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,suspicious
58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
241,5,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,2,1,suspicious
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
37,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,suspicious
59,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
101,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
44,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
90,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
75,2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,suspicious
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
92,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
76,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,suspicious
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
60,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
131,2,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,suspicious
68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,suspicious
67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
70,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
78,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
98,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,suspicious
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
45,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
51,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
58,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
392,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0,1,suspicious
78,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
57,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
46,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
51,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
192,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
58,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
47,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
68,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
172,6,1,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,suspicious
50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
58,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
78,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
61,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
187,6,2,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,suspicious
66,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
70,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,suspicious
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
62,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
74,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
128,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
123,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,suspicious
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
91,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
103,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
260,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
163,5,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,suspicious
49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
70,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
65,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
53,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
229,3,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
56,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
113,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
113,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
81,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
60,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
47,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,suspicious
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
86,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,suspicious
87,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
45,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,legitimate
154,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
95,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
85,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
46,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
96,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
72,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
439,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
73,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
38,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
116,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,suspicious
101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
57,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,legitimate
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
120,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,suspicious
111,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
66,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
69,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
63,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,suspicious
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
105,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
57,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
155,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
65,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
63,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
65,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
136,5,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,suspicious
45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
73,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
46,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
66,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
69,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
98,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,legitimate
63,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legitimate
61,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
51,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,legitimate
101,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suspicious
77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suspicious
69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,suspicious
